show_id,title,type,rating_group,release_year,date_added_year,release_to_add_lag_clean,country_count,genre_count,cluster_id,cluster_label
80217312,The Ritual,Movie,Mature,2018,2018,0,2,3,0,Recent International Movie Core
80141335,The River Thief,Movie,Unknown / Unrated,2016,2017,1,1,2,0,Recent International Movie Core
81211714,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80148239,The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,Movie,Teen,2016,2019,3,1,3,0,Recent International Movie Core
80057700,The Runner,Movie,Mature,2015,2017,2,1,2,0,Recent International Movie Core
81080942,The Ruthless,Movie,Mature,2019,2019,0,2,2,0,Recent International Movie Core
81016339,The Secret,Movie,Mature,2018,2018,0,0,2,0,Recent International Movie Core
81006261,The Seven Deadly Sins the Movie: Prisoners of the Sky,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
70290567,The Short Game,Movie,Family,2013,2013,0,1,3,0,Recent International Movie Core
80041653,The Siege of Jadotville,Movie,Mature,2016,2016,0,2,3,0,Recent International Movie Core
80238292,The Silence,Movie,Mature,2015,2018,3,1,2,0,Recent International Movie Core
80244078,The Silence,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
81021447,The Silence,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80128690,The Similars,Movie,Unknown / Unrated,2015,2017,2,1,3,0,Recent International Movie Core
80168029,The Skin of the Wolf,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80994020,The Son,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80097424,The Space Between Us,Movie,Teen,2016,2019,3,1,3,0,Recent International Movie Core
81021976,The Spooky Tale of Captain Underpants Hack-a-ween,Movie,Kids,2019,2019,0,1,2,0,Recent International Movie Core
80224218,The Spy Who Fell to Earth,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80038159,The Stanford Prison Experiment,Movie,Mature,2015,2017,2,1,3,0,Recent International Movie Core
80098305,The Sunshine Makers,Movie,Mature,2015,2017,2,1,2,0,Recent International Movie Core
80162503,The Super Parental Guardians,Movie,Teen,2016,2019,3,1,3,0,Recent International Movie Core
80104237,The Tenth Man,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80150350,The Third Party,Movie,Mature,2016,2019,3,1,3,0,Recent International Movie Core
80202076,The Tiger Hunter,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
80209006,The Trader (Sovdagari),Movie,Family,2018,2018,0,1,2,0,Recent International Movie Core
81029383,The Tree of Blood,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
80988835,The Tribe,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
80208793,The Tribes of Palos Verdes,Movie,Mature,2017,2019,2,1,3,0,Recent International Movie Core
80185861,The Truth About Alcohol,Movie,Teen,2016,2017,1,1,2,0,Recent International Movie Core
80107019,The Unknown Girl,Movie,Mature,2016,2017,1,2,2,0,Recent International Movie Core
80160692,The Unmarried Wife,Movie,Mature,2016,2019,3,1,3,0,Recent International Movie Core
80182949,The Untold Tales of Armistead Maupin,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80159566,The Vault,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
81172726,The Vendor,Movie,Mature,2018,2019,1,0,2,0,Recent International Movie Core
80149282,The Violin Player,Movie,Unknown / Unrated,2016,2016,0,1,3,0,Recent International Movie Core
81067760,The Wandering Earth,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80232989,The Warning,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
80168301,The Wedding Party,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
81172728,The Wedding Party 2: Destination Dubai,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
80169554,The Wishing Tree,Movie,Teen,2017,2017,0,1,3,0,Recent International Movie Core
80208661,The Witch Files,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
81027187,The Wolf's Call,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80185722,The Women Who Kill Lions,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80155902,The Women's Balcony,Movie,Family,2016,2017,1,1,3,0,Recent International Movie Core
80237420,The Workshop,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
81021528,The World Is Yours,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
81078908,The World We Make,Movie,Family,2019,2019,0,1,2,0,Recent International Movie Core
80191513,The Worthy,Movie,Mature,2016,2017,1,2,3,0,Recent International Movie Core
80152742,The Young Offenders,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
81213894,The Zoya Factor,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80991026,The last hour,Movie,Mature,2017,2018,1,2,2,0,Recent International Movie Core
80994421,Theeram,Movie,Teen,2017,2018,1,1,3,0,Recent International Movie Core
80203143,Then Came You,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80123741,They Are Everywhere,Movie,Mature,2016,2016,0,2,2,0,Recent International Movie Core
80167648,Thi Mai,Movie,Teen,2017,2018,1,1,3,0,Recent International Movie Core
80187205,This Is Not What I Expected,Movie,Family,2017,2017,0,1,3,0,Recent International Movie Core
80092409,This Was Tomorrow,Movie,Unknown / Unrated,2015,2015,0,1,3,0,Recent International Movie Core
80107370,Thithi,Movie,Mature,2015,2017,2,2,3,0,Recent International Movie Core
80224233,Thong Dee Fun Khao,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
80186608,Thor: Ragnarok,Movie,Teen,2017,2018,1,1,3,0,Recent International Movie Core
80117455,Three,Movie,Mature,2016,2017,1,2,2,0,Recent International Movie Core
81217742,Thug Life,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
80198745,Thumper,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80028208,Tig,Movie,Teen,2015,2015,0,1,2,0,Recent International Movie Core
80103424,Tiger,Movie,Mature,2016,2017,1,2,3,0,Recent International Movie Core
80141767,Tiger,Movie,Mature,2016,2018,2,1,3,0,Recent International Movie Core
80171528,Tik Tok,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
81002213,Tikli and Laxmi Bomb,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80991809,Time Share,Movie,Mature,2018,2018,0,2,3,0,Recent International Movie Core
81023636,Time Trap,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
81047798,Tinker',Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
80203147,To All the Boys I’ve Loved Before,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80160994,"To Each, Her Own",Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
70053412,To and From New York,Movie,Unknown / Unrated,2006,2008,2,1,3,0,Recent International Movie Core
80171659,To the Bone,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
80233962,Toc Toc,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80190990,Todo Sobre El Asado,Movie,Teen,2016,2017,1,1,2,0,Recent International Movie Core
80199962,Toilet: Ek Prem Katha,Movie,Teen,2017,2018,1,1,3,0,Recent International Movie Core
80238190,Tope: The Bait,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
80093107,Toro,Movie,Unknown / Unrated,2016,2017,1,1,3,0,Recent International Movie Core
81095399,Tottaa Pataaka Item Maal,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
80081410,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin",Movie,Mature,2015,2015,0,1,2,0,Recent International Movie Core
80117824,Train to Busan,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
80146759,Tramps,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
81031652,Transformer,Movie,Mature,2017,2019,2,1,2,0,Recent International Movie Core
80098490,Trash Fire,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
81132439,Travel Mates 2,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
81046796,Travis Scott: Look Mom I Can Fly,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80217857,Treasures from the Wreck of the Unbelievable,Movie,Family,2017,2018,1,1,3,0,Recent International Movie Core
80233493,Tremors 6: A Cold Day in Hell,Movie,Teen,2018,2018,0,2,3,0,Recent International Movie Core
80201827,Trip to Bhangarh: Asia's Most Haunted Place,Movie,Mature,2014,2017,3,1,2,0,Recent International Movie Core
80185876,Trolls Holiday Special,Movie,Family,2017,2017,0,1,3,0,Recent International Movie Core
81063480,Truckbhar Swapna,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
80091658,True Memoirs of an International Assassin,Movie,Teen,2016,2016,0,1,2,0,Recent International Movie Core
80238295,Tu Hai Mera Sunday,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
81165326,Tune in for Love,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80132626,Tunnel,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
81034771,Twinsanity,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
80156769,"Twisted Trunk, Big Fat Body",Movie,Teen,2015,2017,2,1,2,0,Recent International Movie Core
80992039,Two Catalonias,Movie,Mature,2018,2018,0,1,2,0,Recent International Movie Core
80117082,Two Lovers and a Bear,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
80066806,Tyke Elephant Outlaw,Movie,Teen,2015,2015,0,1,2,0,Recent International Movie Core
80127886,U Turn,Movie,Teen,2016,2019,3,1,2,0,Recent International Movie Core
80118002,Udta Punjab,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80038288,Umrika,Movie,Teen,2015,2016,1,1,3,0,Recent International Movie Core
80081374,Un plus une,Movie,Mature,2015,2017,2,1,3,0,Recent International Movie Core
80209658,Unbridled,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
81108230,Unbroken,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80167460,Uncertain Glory,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
80109089,Unchained: The Untold Story of Freestyle Motocross,Movie,Unknown / Unrated,2016,2016,0,1,2,0,Recent International Movie Core
81158575,Uncle Naji in UAE,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80216662,Under an Arctic Sky,Movie,Teen,2017,2017,0,1,3,0,Recent International Movie Core
80208906,Under the Eiffel Tower,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
80179288,Undercover Grandpa,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
81213152,Underdogs,Movie,Mature,2018,2019,1,0,3,0,Recent International Movie Core
81034317,Unicorn Store,Movie,Family,2019,2019,0,1,3,0,Recent International Movie Core
81217438,Union Leader,Movie,Teen,2017,2019,2,2,3,0,Recent International Movie Core
80122209,Up Among The Stars,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
81172902,Up North,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
80998890,Upstarts,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
81155803,Uriyadi 2,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80228282,Urvi,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
80180224,Us and Them,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
80993655,Us and Them,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
81065786,Used Goods,Movie,Mature,2018,2019,1,1,3,0,Recent International Movie Core
81147274,Uyare,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
81045054,Vanjagar Ulagam,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80155792,Vaya,Movie,Mature,2016,2018,2,1,3,0,Recent International Movie Core
80201822,Veerappan,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
81213873,Veerey Ki Wedding,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
80199689,Velvet Buzzsaw,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80109295,Veronica,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
81047903,Verses of Love 2,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
80081960,Very Big Shot,Movie,Mature,2015,2017,2,2,3,0,Recent International Movie Core
80162246,Verónica,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80219974,Viking Destiny,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
80157890,Vince and Kath and James,Movie,Family,2016,2019,3,1,2,0,Recent International Movie Core
80161931,Vincent N Roxxy,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80009431,Virunga,Movie,Mature,2014,2014,0,1,2,0,Recent International Movie Core
80994572,Viswasapoorvam Mansoor,Movie,Teen,2017,2018,1,1,2,0,Recent International Movie Core
80191557,Vitti Dandu,Movie,Teen,2014,2017,3,1,2,0,Recent International Movie Core
81213874,Vodka Diaries,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
81025088,W/O Ram,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80203780,Waarrior Savitri,Movie,Teen,2016,2017,1,1,3,0,Recent International Movie Core
80990813,Waiting,Movie,Teen,2015,2018,3,1,2,0,Recent International Movie Core
80995799,Walk. Ride. Rodeo.,Movie,Family,2019,2019,0,1,2,0,Recent International Movie Core
80173150,Walking Out,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
81169158,Wandering Stars,Movie,Mature,2019,2019,0,1,3,0,Recent International Movie Core
80068327,War Machine,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
80103374,War on Everyone,Movie,Mature,2016,2019,3,1,2,0,Recent International Movie Core
80216215,Warehoused,Movie,Teen,2015,2017,2,1,3,0,Recent International Movie Core
81155784,Watchman,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80094096,Wazir,Movie,Mature,2016,2019,3,1,3,0,Recent International Movie Core
80156856,We Are Family,Movie,Mature,2016,2017,1,2,2,0,Recent International Movie Core
81068732,We Are Legends,Movie,Teen,2019,2019,0,1,3,0,Recent International Movie Core
80141337,We Are Young. We Are Strong.,Movie,Unknown / Unrated,2014,2017,3,1,2,0,Recent International Movie Core
81089941,We Have Always Lived in the Castle,Movie,Teen,2018,2019,1,1,2,0,Recent International Movie Core
80103426,We Need to Talk,Movie,Mature,2016,2016,0,1,3,0,Recent International Movie Core
80241304,We the Animals,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
80184661,We're No Animals,Movie,Mature,2015,2017,2,2,3,0,Recent International Movie Core
80217135,"We, the Marines",Movie,Family,2017,2018,1,1,2,0,Recent International Movie Core
80171705,Wedding Unplanned,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
81012295,Weeds on Fire,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
80223190,Welcome 2 Karachi,Movie,Mature,2015,2018,3,1,2,0,Recent International Movie Core
80061797,Welcome Mr. President,Movie,Teen,2013,2016,3,1,2,0,Recent International Movie Core
80044566,Welcome to New York,Movie,Mature,2014,2017,3,2,2,0,Recent International Movie Core
80201570,Welcome to Willits,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
80123742,West Coast,Movie,Mature,2016,2016,0,1,3,0,Recent International Movie Core
70308063,"What Happened, Miss Simone?",Movie,Unknown / Unrated,2015,2015,0,1,2,0,Recent International Movie Core
81019341,What Still Remains,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80217120,What We Started,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80996349,What a Wonderful Family!,Movie,Family,2017,2018,1,1,3,0,Recent International Movie Core
81005044,What the F* Is Going On?,Movie,Mature,2019,2019,0,0,2,0,Recent International Movie Core
80084667,What the Jatt!!,Movie,Teen,2015,2018,3,1,3,0,Recent International Movie Core
80244708,When Angels Sleep,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80117531,When We First Met,Movie,Teen,2018,2018,0,1,2,0,Recent International Movie Core
80017286,While We're Young,Movie,Mature,2015,2017,2,1,3,0,Recent International Movie Core
81085824,White Chamber,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
80098467,White Girl,Movie,Unknown / Unrated,2016,2016,0,1,2,0,Recent International Movie Core
80162144,White Island,Movie,Mature,2016,2017,1,1,3,0,Recent International Movie Core
81018120,Who Would You Take to a Deserted Island?,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80173269,Who the F**k Is That Guy?,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80196135,Williams,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
80134527,Win It All,Movie,Mature,2017,2017,0,1,3,0,Recent International Movie Core
81167490,Wish Man,Movie,Teen,2019,2019,0,1,2,0,Recent International Movie Core
80220531,Withdrawn,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80126997,Wives on Strike,Movie,Mature,2016,2019,3,1,3,0,Recent International Movie Core
81172868,Wives on Strike: The Revolution,Movie,Teen,2017,2019,2,1,3,0,Recent International Movie Core
80170767,Wolves,Movie,Mature,2016,2019,3,1,3,0,Recent International Movie Core
81221851,Women of Mafia 2,Movie,Mature,2019,2020,1,1,3,0,Recent International Movie Core
81135868,Woodstock,Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80225034,Woody Woodpecker,Movie,Family,2017,2018,1,1,2,0,Recent International Movie Core
80187323,Wrong No.,Movie,Teen,2015,2017,2,1,3,0,Recent International Movie Core
80208413,Wrong Side Raju,Movie,Mature,2016,2017,1,1,2,0,Recent International Movie Core
80108386,X: Past Is Present,Movie,Unknown / Unrated,2015,2016,1,1,3,0,Recent International Movie Core
80018296,Yellowbird,Movie,Family,2014,2015,1,2,2,0,Recent International Movie Core
81002597,Yes or No 2.5,Movie,Family,2015,2018,3,1,3,0,Recent International Movie Core
80154176,Yo-Kai Watch: The Movie,Movie,Kids,2016,2016,0,2,2,0,Recent International Movie Core
80098491,Yoga Hosers,Movie,Teen,2016,2016,0,1,3,0,Recent International Movie Core
80206057,You Can’t Fight Christmas,Movie,Family,2017,2017,0,1,2,0,Recent International Movie Core
80155477,You Get Me,Movie,Mature,2017,2017,0,1,2,0,Recent International Movie Core
81043343,You're Everything To Me,Movie,Family,2016,2019,3,1,3,0,Recent International Movie Core
80167647,Your Son,Movie,Mature,2018,2019,1,2,3,0,Recent International Movie Core
80988834,Yucatán,Movie,Mature,2018,2019,1,1,2,0,Recent International Movie Core
70306702,Zapped,Movie,Family,2014,2017,3,2,2,0,Recent International Movie Core
81005364,Zero,Movie,Teen,2018,2019,1,1,3,0,Recent International Movie Core
81172864,Zero Hour,Movie,Teen,2018,2019,1,0,2,0,Recent International Movie Core
81024705,Zindagi Kitni Haseen Hay,Movie,Teen,2016,2018,2,1,3,0,Recent International Movie Core
80095233,Zinzana,Movie,Unknown / Unrated,2015,2016,1,2,3,0,Recent International Movie Core
80239831,Zion,Movie,Family,2018,2018,0,1,2,0,Recent International Movie Core
80093104,Zipi & Zape y la Isla del Capitan,Movie,Family,2016,2017,1,1,2,0,Recent International Movie Core
80993648,Zoo,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
80093812,Zoom,Movie,Unknown / Unrated,2015,2016,1,2,3,0,Recent International Movie Core
81170694,Zoé: Panoramas,Movie,Teen,2016,2019,3,0,3,0,Recent International Movie Core
80997613,"¡Ay, mi madre!",Movie,Mature,2019,2019,0,1,2,0,Recent International Movie Core
80134516,Çarsi Pazar,Movie,Teen,2015,2017,2,1,2,0,Recent International Movie Core
80216988,Ég man þig,Movie,Mature,2017,2018,1,1,2,0,Recent International Movie Core
80227117,İstanbul Kırmızısı,Movie,Mature,2017,2018,1,2,3,0,Recent International Movie Core
80147323,اشتباك,Movie,Teen,2016,2018,2,2,3,0,Recent International Movie Core
81018234,​Goli Soda 2,Movie,Mature,2018,2018,0,1,3,0,Recent International Movie Core
81018235,​Maj Rati ​​Keteki,Movie,Teen,2017,2018,1,1,2,0,Recent International Movie Core
81018236,​Mayurakshi,Movie,Teen,2017,2018,1,1,2,0,Recent International Movie Core
81018240,​​Kuch Bheege Alfaaz,Movie,Teen,2018,2018,0,1,3,0,Recent International Movie Core
80226357,반드시 잡는다,Movie,Mature,2017,2018,1,1,3,0,Recent International Movie Core
81092768,#Selfie,Movie,Mature,2014,2019,5,1,3,1,Legacy Mainstream Library
80178940,10 jours en or,Movie,Family,2012,2017,5,1,3,1,Legacy Mainstream Library
70060018,"10,000 B.C.",Movie,Teen,2008,2019,11,2,1,1,Legacy Mainstream Library
81215856,100 Things to do Before High School,Movie,Family,2014,2019,5,1,1,1,Legacy Mainstream Library
70291114,13 Sins,Movie,Mature,2014,2019,5,1,2,1,Legacy Mainstream Library
70044870,16 Blocks,Movie,Teen,2006,2019,13,2,1,1,Legacy Mainstream Library
26597413,187,Movie,Mature,1997,2019,22,1,1,1,Legacy Mainstream Library
70117674,1920,Movie,Mature,2008,2017,9,1,3,1,Legacy Mainstream Library
70303426,2 States,Movie,Family,2014,2018,4,1,3,1,Legacy Mainstream Library
70267838,20 Feet From Stardom,Movie,Teen,2013,2018,5,1,2,1,Legacy Mainstream Library
80175913,20 Minutes,TV Show,Mature,2013,2017,4,1,3,1,Legacy Mainstream Library
70084788,21,Movie,Teen,2008,2020,12,1,1,1,Legacy Mainstream Library
70222859,21 & Over,Movie,Mature,2013,2019,6,1,1,1,Legacy Mainstream Library
70270949,23:59,Movie,Mature,2011,2018,7,1,2,1,Legacy Mainstream Library
80198771,26 Years,Movie,Mature,2012,2017,5,1,3,1,Legacy Mainstream Library
60034116,3 Deewarein,Movie,Mature,2003,2019,16,0,3,1,Legacy Mainstream Library
70121522,3 Idiots,Movie,Teen,2009,2019,10,1,3,1,Legacy Mainstream Library
80017171,5 Flights Up,Movie,Teen,2014,2019,5,1,3,1,Legacy Mainstream Library
70202141,50/50,Movie,Mature,2011,2019,8,1,3,1,Legacy Mainstream Library
81002850,5CM,Movie,Teen,2012,2018,6,1,2,1,Legacy Mainstream Library
70139075,7 Khoon Maaf,Movie,Mature,2011,2018,7,1,3,1,Legacy Mainstream Library
70113538,9,Movie,Teen,2009,2017,8,1,3,1,Legacy Mainstream Library
70290905,A 2nd Chance,Movie,Family,2011,2017,6,1,3,1,Legacy Mainstream Library
70216819,A Beautiful Life,Movie,Teen,2011,2018,7,2,3,1,Legacy Mainstream Library
60036237,A Cinderella Story,Movie,Family,2004,2020,16,2,2,1,Legacy Mainstream Library
81214223,A Fairly Odd Summer,Movie,Family,2014,2019,5,1,2,1,Legacy Mainstream Library
70262783,A Glimpse Inside the Mind of Charles Swan III,Movie,Mature,2012,2018,6,1,2,1,Legacy Mainstream Library
80140364,A Good Wife,TV Show,Teen,2013,2017,4,1,3,1,Legacy Mainstream Library
70209267,A Holiday Engagement,Movie,Family,2011,2019,8,1,3,1,Legacy Mainstream Library
80017099,A Little Chaos,Movie,Mature,2014,2019,5,1,3,1,Legacy Mainstream Library
70090072,A Love Story,Movie,Teen,2007,2019,12,1,3,1,Legacy Mainstream Library
80094387,A Man Called God,TV Show,Mature,2010,2019,9,1,3,1,Legacy Mainstream Library
81035869,A Mission in an Old Movie,Movie,Mature,2012,2019,7,0,2,1,Legacy Mainstream Library
80017021,A Most Violent Year,Movie,Mature,2014,2018,4,2,2,1,Legacy Mainstream Library
18066997,A Night at the Roxbury,Movie,Teen,1998,2019,21,1,2,1,Legacy Mainstream Library
70209245,A Perfect Ending,Movie,Mature,2012,2019,7,1,3,1,Legacy Mainstream Library
70294793,A Perfect Man,Movie,Mature,2013,2019,6,1,3,1,Legacy Mainstream Library
80092925,A Second Chance,Movie,Teen,2015,2019,4,1,3,1,Legacy Mainstream Library
70175439,A Separation,Movie,Teen,2011,2019,8,2,2,1,Legacy Mainstream Library
70117297,A Single Man,Movie,Mature,2009,2019,10,1,3,1,Legacy Mainstream Library
80081372,A Tale of Love and Darkness,Movie,Teen,2015,2019,4,2,2,1,Legacy Mainstream Library
70107499,A Wednesday,Movie,Mature,2008,2018,10,1,3,1,Legacy Mainstream Library
81193616,A Year In Space,TV Show,Family,2015,2019,4,1,3,1,Legacy Mainstream Library
70281022,A Young Doctor's Notebook and Other Stories,TV Show,Mature,2013,,,1,3,1,Legacy Mainstream Library
70229045,ABCD: Any Body Can Dance,Movie,Teen,2013,2018,5,1,2,1,Legacy Mainstream Library
80159880,ATM,Movie,Teen,2012,2018,6,2,3,1,Legacy Mainstream Library
70123117,Aagey Se Right,Movie,Mature,2009,2018,9,1,3,1,Legacy Mainstream Library
80201623,Aajcha Divas Majha,Movie,Family,2013,2018,5,1,3,1,Legacy Mainstream Library
70100644,Aamir,Movie,Teen,2008,2018,10,1,2,1,Legacy Mainstream Library
70211474,Aarakshan,Movie,Teen,2011,2019,8,1,2,1,Legacy Mainstream Library
70170182,Aashayein,Movie,Teen,2010,2017,7,1,2,1,Legacy Mainstream Library
80202086,Aata Pita,Movie,Teen,2010,2018,8,1,3,1,Legacy Mainstream Library
81035861,Abdo Mota,Movie,Mature,2012,2019,7,1,3,1,Legacy Mainstream Library
70307570,Abominable Christmas,Movie,Kids,2012,2016,4,1,2,1,Legacy Mainstream Library
70261674,About Time,Movie,Mature,2013,2019,6,1,3,1,Legacy Mainstream Library
70124651,Accident,Movie,Mature,2009,2018,9,1,2,1,Legacy Mainstream Library
81083791,Across The Line,Movie,Mature,2015,2019,4,1,2,1,Legacy Mainstream Library
70045863,Across the Universe,Movie,Teen,2007,2019,12,2,3,1,Legacy Mainstream Library
70233894,Act of Vengeance,Movie,Unknown / Unrated,2010,2018,8,2,2,1,Legacy Mainstream Library
70158421,Action Replayy,Movie,Family,2010,2018,8,1,3,1,Legacy Mainstream Library
70267398,Adore,Movie,Mature,2013,2019,6,2,3,1,Legacy Mainstream Library
70242063,After Porn Ends,Movie,Unknown / Unrated,2012,2019,7,1,1,1,Legacy Mainstream Library
70260374,Aftershock,Movie,Mature,2012,2018,6,2,2,1,Legacy Mainstream Library
80136456,Age of Glory,TV Show,Family,2010,2017,7,0,3,1,Legacy Mainstream Library
70123116,Agyaat,Movie,Mature,2009,2018,9,1,2,1,Legacy Mainstream Library
70056728,Ahista Ahista,Movie,Teen,2006,2019,13,1,3,1,Legacy Mainstream Library
70229921,Ai Weiwei: Never Sorry,Movie,Mature,2012,2018,6,1,1,1,Legacy Mainstream Library
80221943,Ainsley Eats the Streets,TV Show,Family,2014,2019,5,1,3,1,Legacy Mainstream Library
70021551,Aitraaz,Movie,Teen,2004,2018,14,1,3,1,Legacy Mainstream Library
70261058,Aiyyaa,Movie,Teen,2012,2017,5,1,3,1,Legacy Mainstream Library
70074100,All the Boys Love Mandy Lane,Movie,Mature,2006,2018,12,1,1,1,Legacy Mainstream Library
81029831,"All's Well, End's Well (2009)",Movie,Teen,2009,2018,9,1,3,1,Legacy Mainstream Library
70297962,Alpha and Omega 2: A Howl-iday Adventure,Movie,Family,2013,2019,6,1,1,1,Legacy Mainstream Library
80014637,Alpha and Omega: The Legend of the Saw Tooth Cave,Movie,Kids,2014,2020,6,2,1,1,Legacy Mainstream Library
81035872,Amar's Hands,Movie,Teen,2011,2019,8,1,2,1,Legacy Mainstream Library
70251519,America's Book of Secrets,TV Show,Teen,2014,2019,5,1,1,1,Legacy Mainstream Library
60000407,American Beauty,Movie,Mature,1999,2020,21,1,1,1,Legacy Mainstream Library
80017261,American Heist,Movie,Mature,2014,2019,5,2,2,1,Legacy Mainstream Library
18002692,American History X,Movie,Mature,1998,2019,21,1,1,1,Legacy Mainstream Library
60000861,American Psycho,Movie,Mature,2000,2019,19,2,3,1,Legacy Mainstream Library
